"統一編號","公司名稱","公司地址","實收資本額","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"00005700","大中福國企業有限公司","基隆市仁愛區南榮路131號","0","0560222","基隆市仁愛區誠仁里南榮路１３１號","461311,461999,439099,711111","02-AUG-20","","","","",""
"00103408","自立鐵工廠股份有限公司","基隆市中正區信三路28巷3號","20000000","0541006","基隆市中正區港通里信三路２８巷３號","292999,232100,812999,782000","02-AUG-20","","","","",""
"00146877","欣隆天然氣股份有限公司","基隆市信義區信一路57號4樓","600000000","0610419","基隆市信義區義幸里信一路５７號４樓","352000,422016,456912,681112","02-AUG-20","8370","其他","2020-08-26 00:00:00.0","欣隆,","2019-11-22"
"00291479","華新行實業股份有限公司","基隆市中正區港通里義一路210號2樓","25000000","0561027","基隆市中正區港通里義一路２１０號２樓","433115,433211,681111,681112","02-AUG-20","","","","",""
"00371109","新峰機械工業股份有限公司","基隆市安樂區武訓街73號","100000000","0550827","基隆市安樂區內寮里武訓街７３號","292200,252100,311011,340017","02-AUG-20","","","","新峰機械工業股份有限公司,新峰機械,SHIN FONG SF,SHIN FONG MECHANICAL INDUSTRY CORP LTD S F,","2019-11-22"
"00410308","台昇電業有限公司","基隆市仁愛區忠二路4號2樓","0","0570308","基隆市仁愛區新店里忠二路４號２樓","340012,,,","02-AUG-20","","","","",""
"00654438","大順鑄造股份有限公司","基隆市基金一路339號","26520000","0611219","基隆市安樂區新崙里基金一路３３９號","241213,241212,243200,259999","02-AUG-20","","","","",""
"00668524","人祥印刷文具股份有限公司","基隆市仁愛區孝二路93巷11號","1000000","0630715","基隆市仁愛區新店里孝二路９３巷１１號１樓","160100,476111,681111,681112","02-AUG-20","","","","",""
"00676587","泰祥重機械有限公司","基隆市中山區中山三路153巷29號","null","0641212","基隆市中山區和平里中山三路１５３巷２９號１樓","439099,771999,381111,464999","02-AUG-20","","","","",""
"00688129","三中精機有限公司","基隆市安樂區武訓街34號","null","0651214","基隆市安樂區中崙里武訓街３４號","340012,,,","02-AUG-20","","","","",""
"00694852","九重機械工業股份有限公司","基隆市安樂區武訓街57號","12000000","0630627","基隆市安樂區內寮里武訓街５７號","681112,340012,241212,481014","02-AUG-20","","","","",""
"00698914","正健機械工程有限公司","基隆市暖暖區源遠路38號5樓","null","0670111","基隆市暖暖區源遠路３８號５樓","311014,340012,293917,433212","02-AUG-20","","","","",""
"00700019","國昌綜合工廠有限公司","基隆市七堵區泰安路111-1號1樓","0","0610927","基隆市七堵區泰安路１１１－１號","262000,273013,269911,","02-AUG-20","","","","GWO CHANG H O,恩旺,N ONE NATURE MAIFANITE PURE MINERAL WATER,N,恩旺麥飯石純正礦泉水,","2019-11-22"
"00700094","德威工業股份有限公司","基隆市暖暖區八堵里3鄰源遠路7號","5000000","0611106","基隆市暖暖區八堵里源遠路７號","461516,461400,,","02-AUG-20","","","","",""
"00701381","良家企業有限公司","基隆市信義區仁壽里義4路19號","null","0621002","基隆市信義區仁壽里義四路１９號","461511,252299,456111,434011","02-AUG-20","","","","",""
"00703022","榮進食品工業有限公司","基隆市七堵區自強路124號","0","0630909","基隆市七堵區自強路１２４號","454114,454400,681112,","02-AUG-20","","","","",""
"00711466","玉坤機械工程有限公司","基隆市仁愛區書院里華六街21號8樓","0","0681108","基隆市仁愛區書院里華六街２１號８樓","292999,293599,293999,461599","02-AUG-20","","","","",""
"00711851","吉信衡器廠有限公司","基隆市七堵區瑪東里大同街8-1號","0","0681120","基隆市七堵區瑪東里大同街８─１號","464914,464999,275115,","02-AUG-20","","","","",""
"00725200","天日製造工業股份有限公司","基隆市七堵區八德路21號1樓","10000000","0710707","基隆市七堵區八德路２１號１樓","464211,681112,474213,649999","02-AUG-20","","","","",""
"00728115","大新化學金屬有限公司","基隆市七堵區八德路21號","null","0500718","基隆市七堵區八德路２１號１樓","285912,322000,681112,456512","02-AUG-20","","","","",""
"00759897","長興造船股份有限公司","基隆市中正區中正路377號","10001000","0640611","基隆市中正區中濱里中正路３７７號","311011,311012,311013,340012","02-AUG-20","","","","",""
"00765407","和平船舶工程有限公司","基隆市中正區正船里中船路5巷20號2樓","0","0651006","基隆市中正區正船里中船路５巷２０號２樓","340012,292999,433115,525911","02-AUG-20","","","","",""
"00786796","晟吉企業有限公司","基隆市仁愛區愛一路8號9樓之1","0","0710915","基隆市仁愛區博愛里愛一路８號９樓之１","813000,381111,382111,382112","02-AUG-20","","","","",""
"00789891","海陸機械工程有限公司","基隆市中正區正砂里中正路119巷24號","0","0730613","基隆市中正區正砂里中正路１１９巷２４號","340015,340016,433212,340099","02-AUG-20","","","","HAI LU,海陸,HL HAI LU,","2019-11-22"
"00803985","誼信機械工程有限公司","基隆市安樂區武隆街158號","0","0671125","基隆市安樂區內寮里武隆街１５８號","433212,,,","02-AUG-20","","","","",""
"00820295","隆湧機械有限公司","基隆市中山區文化路96號","null","0690828","基隆市中山區協和里文化路９６號","433212,340017,311014,433117","02-AUG-20","","","","",""
"00839105","得治機械工業有限公司","基隆市安樂區基金二路1巷194號1樓","null","0701217","基隆市安樂區中崙里基金二路１巷１９４號１樓","383011,340011,251199,319099","02-AUG-20","","","","",""
"00842544","坤立實業有限公司","基隆市仁愛區孝四路9號3樓","0","0710331","基隆市仁愛區文昌里孝四路９號３樓","370000,464913,,","02-AUG-20","","","","",""
"00844260","橙森國際有限公司","基隆市信義區孝忠里教忠街160號1、2樓","0","0710527","基隆市信義區孝忠里教忠街１６０號１、２樓","331299,433199,,","02-AUG-20","","","","PROJECT SKYNETADS,DRONESVISION OUT OF SIGHT NOT OUT OF MIND,","2019-11-22"
"00853773","建忠實業有限公司","基隆市七堵區工建路1-2號","null","0720326","基隆市七堵區工建路１─２號","383011,259999,382111,383099","02-AUG-20","","","","",""
"00861160","琦信企業有限公司","基隆市安樂區基金一路56號","0","0720611","基隆市安樂區興寮里基金一路５６號","485221,,,","02-AUG-20","","","","琦信,AROMAPET,","2019-11-22"
"00862175","行天馬有限公司","基隆市中山區德安里復興路291號底層","null","0720718","基隆市中山區德安里復興路２９１號底層","731013,434012,464999,381113","02-AUG-20","","","","",""
"00865047","炳喨工程股份有限公司","基隆市中正區新豐街303巷16弄20號","10000000","0721114","基隆市中正區新富里新豐街３０３巷１６弄２０號","433111,433212,433115,281099","02-AUG-20","","","","",""
"01508384","福驥石材企業有限公司","基隆市安樂區內寮里武訓街78號","0","0740814","基隆市安樂區內寮里武訓街７８號","461311,434011,711112,740100","02-AUG-20","","","","",""
"01632530","萬朝興實業有限公司","苗栗縣苑裡鎮中正里13鄰90-4號","null","0740921","苗栗縣苑裡鎮中正里１３鄰９０─４號","193099,457299,,","02-AUG-20","","","","",""
"01871546","楹峰實業股份有限公司","新竹市香山區延平路二段436號","240500000","0741130","新竹市香山區虎山里延平路二段４３６號","251299,251211,252100,","02-AUG-20","","","","龍城,","2019-11-22"
"01887370","太空梭高傳真資訊科技股份有限公司","新竹縣芎林鄉五龍村五和街226號","1391172710","0741016","新竹縣芎林鄉五龍村４鄰五和街２２６號","283100,,,","02-AUG-20","2440","電子零組件業","2020-08-26 00:00:00.0","SPACE SHUTTLE,太空梭,","2019-11-22"
"02005810","日進汽車修造廠有限公司","基隆市暖暖區八堵路185巷89號","0","0570612","基隆市暖暖區八堵路１８５巷８９號","951199,820999,712911,311012","02-AUG-20","","","","",""
"02011833","正信機械工業有限公司","基隆市七堵區百七街38號","0","0600914","基隆市七堵區百福里百七街３８號","464999,433211,254911,311014","02-AUG-20","","","","",""
"02383290","德石砂石有限公司","宜蘭縣宜蘭市崇聖街175號","null","0741206","宜蘭縣宜蘭市菜園里崇聖街１７５號","060099,461214,381111,481014","02-AUG-20","","","","",""
"02422863","家寶事業股份有限公司","宜蘭縣蘇澳鎮德興一路23號","33000000","0740912","宜蘭縣蘇澳鎮龍德里德興一路２３號","087000,,,","02-AUG-20","","","","蝦王,EAGLE,寶家寶事業,PO CHAPO,紅鷹,藍鷹,","2019-11-22"
"02425432","鮮品冷凍食品股份有限公司","宜蘭縣蘇澳鎮自強路21號","60000000","0741204","宜蘭縣蘇澳鎮龍德里自強路２１號","082011,472311,031011,","02-AUG-20","","","","鮮品御品鮑魚,ROYALS ABALONE,","2019-11-22"
"02471287","高平實業有限公司","新竹縣湖口鄉波羅村光華路569號","0","0741104","新竹縣湖口鄉波羅村８鄰光華路５６９號","485399,771911,383011,","02-AUG-20","","","","",""
"02502009","大東先進股份有限公司","基隆市安樂區武訓街76號","10000000","0530108","基隆市安樂區內寮里武訓街７６號","681112,474114,289099,282011","02-AUG-20","","","","大東,TTSB TAH TONG,","2019-11-22"
"02512007","北都冷凍食品工業股份有限公司","基隆市中正區北寧路223號","28000000","0560303","基隆市中正區碧砂里北寧路２２３號","089799,,,","02-AUG-20","","","","PT,北都,","2019-11-22"
"02521104","協同造船廠股份有限公司","基隆市中正區和一路123號","50050000","0510818","基隆市中正區社寮里和一路１２３號","311011,340012,464999,","02-AUG-20","","","","",""
"02521815","協鑫造船股份有限公司","基隆市中正區中正路373號","29000000","0560628","基隆市中正區中濱里中正路３７３號","311011,340012,383012,","02-AUG-20","","","","",""
"02630927","鑫國企業有限公司","新竹縣竹北市竹北里9鄰中山路178號","0","0741023","新竹縣竹北市００９鄰中山路１７８號","259999,451099,681111,681112","02-AUG-20","","","","",""
"02846089","明巨印刷實業有限公司","新竹縣竹北市麻園里麻園七街88號","0","0740624","新竹縣竹北市麻園里麻園七街８８號","152099,464913,433115,","02-AUG-20","","","","",""
"02848426","碩廷有限公司","新竹市舊港里舊港16號1樓","0","0740821","新竹市北　區舊港里舊港１６號１樓","251199,339999,,","02-AUG-20","","","","麒麟,KIRIN,I-BOR,","2019-11-22"
"02848565","聯瑩工藝企業有限公司","新竹縣竹北市環北路三段219號2樓","0","0740222","新竹縣竹北市環北路３段２１９號２樓","239999,231200,339999,681112","02-AUG-20","","","","",""
"02849781","佳永企業有限公司","新竹市浸水里浸水街304號","0","0740902","新竹市香山區浸水里浸水街３０４號","455912,455999,,","02-AUG-20","","","","雙鯨,TWIN WHALE,晴雨天,","2019-11-22"
"02850029","曉鋒有限公司","新竹市東山里食品路118號","0","0740919","新竹市東　區東山里１０鄰食品路１１８號１樓","462099,462099,,","02-AUG-20","","","","",""
"02850484","三上精密有限公司","新竹市南勢里延平路一段214巷106弄8號","0","0740926","新竹市東　區延平路２１４巷１０６弄８號","383011,,,","02-AUG-20","","","","",""
"02852743","旺荃企業有限公司","新竹市延平路一段39巷5號","null","0740211","新竹市北　區崇禮里１３鄰延平路１段３９巷５號","220911,,,","02-AUG-20","","","","",""
"02922136","喬諭國際股份有限公司","新竹市東區忠孝路279-8號","51200000","0740705","新竹市東　區東勢里忠孝路２７９－８號","454811,457299,454999,","02-AUG-20","","","","",""
"02922446","富哲工業工程有限公司","苗栗縣竹南鎮大厝里13鄰18號之1","null","0740612","苗栗縣竹南鎮大厝里１３鄰１８之１號","252211,293311,293800,","02-AUG-20","","","","",""
"02922620","國弘玻璃股份有限公司","苗栗縣竹南鎮佳興里4鄰環市路三段521號","5000000","0740516","苗栗縣竹南鎮佳興里環市路３段５２１號","231100,456917,451099,","02-AUG-20","","","","",""
"02923959","泰珊企業有限公司","苗栗縣頭份市民生里11鄰新立東街8巷8號","0","0740910","苗栗縣頭份市民生里１１鄰新立東街８巷８號","458299,231911,462012,462013","02-AUG-20","","","","",""
"02925838","德一食品工業股份有限公司","苗栗縣竹南鎮崎頂里仁愛路1445號","25000000","0740222","苗栗縣竹南鎮崎頂里仁愛路１５鄰１４４５號","089111,083012,,","02-AUG-20","","","","SUNKING,卡賀,台灣沙琪瑪卡賀,卡賀德一,卡賀原野香,漢帝屋,卡賀一口酥,卡賀米果子,","2019-11-22"
"02926920","光亮紙業股份有限公司","苗栗縣造橋鄉朝陽村4鄰朝陽路41之1號","16000000","0700616","苗栗縣造橋鄉朝陽村４鄰朝陽路４１－１號","461599,152099,151299,461999","02-AUG-20","","","","",""
"03324806","恆誼化工股份有限公司","苗栗縣頭份市自強路忠孝巷8號4樓之4","398000000","0500531","苗栗縣頭份市自強里１４鄰自強路忠孝巷８號４樓之４","183011,183012,199099,","02-AUG-20","","","","介好肥,介讚肥,穀豐,億多肥,","2019-11-22"
"04226091","台燿科技股份有限公司","新竹縣竹北市泰和里博愛街803號","2662736990","0630522","新竹縣竹北市泰和里博愛街８０３號","464211,464917,,","02-AUG-20","6274","電子零組件業","2020-08-26 00:00:00.0","TUC,PEGACLAD,台燿科技,","2019-11-22"
"04362243","鴻成工業股份有限公司","新竹縣新豐鄉鳳坑村坑子口669號","60000000","0620124","新竹縣新豐鄉鳳坑村坑子口６６９號","251199,252100,484311,","02-AUG-20","","","","鴻成,EVEREST,","2019-11-22"
"04378391","宏衡實業股份有限公司","苗栗縣頭份市蘆竹里中華路442號","122000000","0620601","苗栗縣頭份市蘆竹里１６鄰中華路４４２號","183011,451099,,","02-AUG-20","","","","宜農,祥寶,祥寶真黑粒肥,宏衡,HHC,宜農黑粒,宜寶,宜農肥王,","2019-11-22"
"04625576","桂冠圖書股份有限公司","苗栗縣三灣鄉三灣村中山路2號","12568500","0640422","苗栗縣三灣鄉三灣村１２鄰中山路２號","581311,,,","02-AUG-20","","","","",""
"04685530","綠洲化學工業有限公司","宜蘭縣蘇澳鎮龍德里德興八路11號","0","0620130","宜蘭縣蘇澳鎮龍德里德興八路１１號","200211,457112,475112,","02-AUG-20","","","","",""
"04698269","中國端子電業股份有限公司","基隆市七堵區六堵里工建路1-7號","855000000","0630115","基隆市七堵區六堵里工建路１－７號","303011,312200,284299,281099","02-AUG-20","","","","CTE,","2019-11-22"
"04766218","興佳工業有限公司","宜蘭縣冬山鄉大興村德興十一路11號","0","0630802","宜蘭縣冬山鄉大興村德興十一路１１號","254412,461512,,","02-AUG-20","","","","",""
"04787620","上祐實業股份有限公司","苗栗縣頭份市濫坑里13鄰尖豐路828號","29800000","0670127","苗栗縣頭份市濫坑里０１３鄰尖豐路８２８號","184199,220999,,","02-AUG-20","","","","DREAMOP,適幫潔,SPONGE-KING,SK,","2019-11-22"
"04805985","通宇工業有限公司","基隆市仁愛區南新街1-11號2樓","null","0690228","基隆市仁愛區吉仁里南新街１─１１號２樓","302012,951199,433112,711299","02-AUG-20","","","","",""
"04807528","福基創新材料股份有限公司","基隆市七堵區大華二路144號","460018180","0690313","基隆市七堵區大華二路１４４號","112211,112299,130100,","02-AUG-20","","","","TLEATHER,聚優革,FUCHI,","2019-11-22"
"04822350","龍麒機械工程有限公司","基隆市信義區深溪路115號","null","0710218","基隆市信義區孝忠里深溪路１１５號","292999,433212,,","02-AUG-20","","","","",""
"05003126","萬大國際企業有限公司","新竹縣竹北市東平里嘉豐南路二段190號2樓","0","0680424","新竹縣竹北市東平里嘉豐南路二段１９０號２樓","458312,458313,476399,451099","02-AUG-20","","","","WAN DA,萬大,","2019-11-22"
"05027751","德謙企業股份有限公司","新竹縣湖口鄉勝利村光復北路92號","240000000","0700402","新竹縣湖口鄉勝利村光復北路９２號","184199,199012,,","02-AUG-20","","","","DEUCHEM,德謙,","2019-11-22"
"05058466","永信橡膠工業有限公司","新竹縣新豐鄉山崎村鳳蓮街10號","null","0680822","新竹縣新豐鄉山崎村鳳蓮街１０號","210999,220911,461915,","02-AUG-20","","","","",""
"05426841","久鑫興業股份有限公司","宜蘭縣三星鄉月眉村月眉二路17號","4000000","0740226","宜蘭縣三星鄉月眉村００３鄰月眉二路１７號","283100,,,","02-AUG-20","","","","",""
"05506801","湘宜企業股份有限公司","宜蘭縣冬山鄉大興村德興9路1號","50000000","0730627","宜蘭縣冬山鄉大興村德興九路１號","181099,192011,,","02-AUG-20","","","","",""
"05791523","宇輪工業股份有限公司","苗栗縣苑裡鎮苑港里苑港10-63號","90000000","0740616","苗栗縣苑裡鎮苑港里２鄰苑港１０－６３號","313100,,,","02-AUG-20","","","","道路家,宇輪,TAROKA,","2019-11-22"
"07710527","品佶企業股份有限公司","宜蘭縣員山鄉尚惠路242號","15000000","0720627","宜蘭縣員山鄉尚德村尚惠路２４２號","472913,472914,472923,474999","02-AUG-20","","","","E,GE-KAN,食代,吉康,YE-KAN,多元水珍珠,勁棧,大葵麗,LA-CLEAN,WE MATCH'S,GIN-ZAN,益康,本草風雲,","2019-11-22"
"07731781","永桓實業股份有限公司","宜蘭縣冬山鄉鹿埔路535巷51號","5000000","0740118","宜蘭縣冬山鄉鹿埔村鹿埔路５３５巷５１號","292999,251211,,","02-AUG-20","","","","",""
"07737639","松慧有限公司","基隆市安樂區三民里麥金路580-1號","0","0740720","基隆市安樂區三民里麥金路５８０─１號","476112,581211,,","02-AUG-20","","","","",""
"09471430","家家產品股份有限公司","苗栗縣銅鑼鄉銅鑼村23鄰民享路5號","25000000","0740311","苗栗縣銅鑼鄉銅鑼村民享路２３鄰５號","191012,454700,452000,457299","02-AUG-20","","","","家家必安住,必安住金牌,安住優,AZUMI,FAMILY HIT,家家寶貝,PIANCHU GOLD MEDAL,家家優,PIANCHU,豬標,PIANCHU GONG,必滅光,PIANCHU-U,家家潔,PI AN CHU-U,PI AN CHU,安住,PI AN CHU-S,家家香,PIANCHU U GOLD MEDAL,安住蚊煙香,必安住－優,仰立止,安佳,FAMILY,必安住,金牌,AZUMI-U,GOLD MEDAL,家家,必安住金牌優,家之愛,","2019-11-22"
"09493477","春到有限公司","基隆市安樂區內寮里武訓街47號1樓","null","0741028","基隆市安樂區中崙里武訓街４７號１樓","469917,464211,454700,454999","02-AUG-20","","","","",""
"11081274","六福開發股份有限公司","新竹縣關西鎮仁安里拱子溝60號","1865366300","0570127","新竹縣關西鎮仁安里拱子溝６０號","932100,931218,551011,011999","02-AUG-20","2705","觀光事業","2020-08-26 00:00:00.0","大千電影院,LEOFOO HOTEL,六福客棧,LEOFOO WATER PARK,SUNRIS,幸福飲品的好滋味,ELITE CAFE,瑪希薩,日本料理祇園,哈比,一禮莊園,六福村主題遊樂園,ATABIAN KINGDOM,藍精靈,一禮烘焙,一禮,LEOFOO RESORT,六福莊,六福,福園國際百匯自助餐廳,六福皇宮,DANIELI S,NEWS SILK ROAD FEAST LIVE KITCHEN,哈妮,LEOFOO SELECT,ELITE CONCEPT,LEOFOO VILLAGE THEME PARK,敘日,六福旅遊集團,TA CHIEN CINEMA,ELITE DELI,HAPPY GARDEN,六福村,義大利餐廳丹耶澧義大利餐廳,ELITE,粵亮,JAPANESE RESTAURANT GION,LEOFOO LEOFOO TOURISM GROUP,絲路宴,ELITE BAKERY,六福水樂園,","2019-11-22"
"11652838","華淵電機工業股份有限公司","新竹縣湖口鄉新竹工業區中華路18號","452540000","0580122","新竹縣湖口鄉鳳山村中華路１８號","464921,,,","02-AUG-20","","","","",""
"11833698","台豐印刷電路工業股份有限公司","新竹縣湖口鄉鳳山村光復路81號","1104886800","0581105","新竹縣湖口鄉鳳山村光復路８１號","269999,451099,,","02-AUG-20","","","","",""
"11846954","通用矽酮股份有限公司","新竹市香山區南港里南港街52巷9-1號","289400000","0600402","新竹市香山區南港里南港街５２巷９─１號１樓","210999,331199,331299,332900","02-AUG-20","4730","橡膠工業","2020-08-26 00:00:00.0","GS,COMPO SIL,通用矽酮,","2019-11-22"
"11919301","台灣裝飾燈股份有限公司","新竹市仙水里光復路一段375號","4000000","0530521","新竹市東　區仙水里１５鄰光復路一段３７５號","284100,284214,681112,","02-AUG-20","","","","",""
"12150833","根園有限公司","宜蘭縣冬山鄉得安村梅林路945號","0","0661128","宜蘭縣冬山鄉得安村梅林路９４５號","461311,060099,485216,461999","02-AUG-20","","","","",""
"12156196","復盛精密工業股份有限公司","新竹縣寶山鄉工業東九路17號","718500000","0670124","新竹縣寶山鄉雙溪村新竹科學工業園區工業東九路１７號","269999,261299,,","02-AUG-20","","","","",""
"12179016","天敏企業有限公司","宜蘭縣宜蘭市新生里中山路五段222巷39弄58號","0","0670627","宜蘭縣宜蘭市新生里０１３鄰中山路五段２２２巷３９弄５８號","457113,455211,123099,455999","02-AUG-20","","","","",""
"12192279","康壯股份有限公司","基隆市中正區港通里義一路210號1樓","10000000","0670905","基隆市中正區港通里義一路２１０號１樓","433212,433211,434012,340099","02-AUG-20","","","","",""
"12195487","厚聲工業股份有限公司","新竹縣湖口鄉鳳山村三民路17號","80000000","0670913","臺北市信義區逸仙路３２巷５號７樓","464211,,,","02-AUG-20","","","","",""
"12290047","侵略未來藝術沙龍有限公司","宜蘭縣蘇澳鎮新城里新城一路30號","null","0690807","宜蘭縣蘇澳鎮新城里新城一路３０號","901016,901017,455211,140999","02-AUG-20","","","","",""
"12302156","天騰工業股份有限公司","新竹市北區演藝路27號3樓","50000000","0691104","新竹市東　區演藝路２７號３樓","461915,455211,451099,681112","02-AUG-20","","","","",""
"12314224","美商泰瑞達有限公司","新竹縣竹北市台元街20號3樓之1、2","0","0691230","新竹縣竹北市竹北里臺元街２０號３樓之１?２","464211,,,","02-AUG-20","","","","",""
"12319086","綺麗珊瑚股份有限公司","宜蘭縣蘇澳鎮利工一路1段6號","561500000","0700312","宜蘭縣蘇澳鎮頂寮里利工一路一段６號","474512,485216,456612,561115","02-AUG-20","","","","",""
"12362843","優貝克科技股份有限公司","新竹市光復路二段882號4樓之2","498000000","0701231","新竹市東　區東園里３鄰光復路２段８８２號４樓之２","464999,464211,,","02-AUG-20","","","","PROLAYER,","2019-11-22"
"12378253","千附實業股份有限公司","新竹市關東路187巷9之1號","1181924820","0710428","新竹市東　區關東路１８７巷９之１號１樓","433212,292413,319014,259999","02-AUG-20","8383","其他電子業","2020-08-26 00:00:00.0","千附,CHENFENG,健康優纖,一飲當纖,CHEN FULL C F,ACT ACT-LON,一,","2019-11-22"
"12386676","八貫企業股份有限公司","宜蘭縣冬山鄉大興村德興四路6號","619653630","0710617","宜蘭縣冬山鄉大興村德興四路６號","220913,220911,,","02-AUG-20","1342","塑膠工業","2020-08-26 00:00:00.0","",""
"12394818","正鋒實業股份有限公司","宜蘭縣五結鄉成興村利工三路3號","9900000","0710811","宜蘭縣五結鄉成興村利工三路３號","259999,340015,,","02-AUG-20","","","","PWN,生盛,生成,","2019-11-22"
"12409039","兆同企業股份有限公司","新竹縣新豐鄉中崙村10鄰中崙309之1號","25000000","0701110","新竹縣新豐鄉中崙村１０鄰中崙３０９－１號","293999,340017,,","02-AUG-20","","","","",""
"12445099","東亞非破壞檢查有限公司","新竹縣湖口鄉長嶺村12鄰中平路2段68號","0","0720622","新竹縣湖口鄉長嶺村中平路二段６８號","712100,461514,340016,","02-AUG-20","","","","",""
"12450016","瑜信股份有限公司","新竹市光華里光華一街61巷2號2樓","23000000","0720712","新竹市東　區光華一街６１巷２號２樓","681112,456199,474199,284214","02-AUG-20","","","","",""
"12452274","崇億實業有限公司","基隆市安樂區樂利三街8巷27號6樓","0","0720729","臺北市大安區龍泉里和平東路１段１８２─２號８樓","456799,199099,462099,451099","02-AUG-20","","","","KINSON,","2019-11-22"
"12469465","洪國實業股份有限公司","宜蘭縣五結鄉四結村清水路9號十二樓","10000000","0720819","宜蘭縣五結鄉四結村００４鄰清水路９號１２樓","087000,455211,461111,454912","02-AUG-20","","","","",""
"12479359","三本國際股份有限公司","苗栗縣後龍鎮校椅里槺榔七街90號6樓之1","10000000","0730130","苗栗縣後龍鎮校椅里８鄰?榔七街９０號６樓之１","465311,,,","02-AUG-20","","","","",""
"12514124","奕舟企業有限公司","新竹縣新豐鄉建興路一段151號1樓","null","0730813","新竹縣新豐鄉山崎村建興路１段１５１號","433211,456199,,","02-AUG-20","","","","",""
"12539075","台灣麥德美股份有限公司","新竹縣湖口鄉光復北路77號","462557000","0740125","新竹縣湖口鄉光復北路７７號","199099,451099,464999,464211","02-AUG-20","","","","",""
"12600269","煒群科技股份有限公司","新竹縣竹北市台元街26號3樓之2","5000000","0890816","新竹縣竹北市竹北里台元街２６號３樓之２","464918,475113,,","02-AUG-20","","","","",""
"12601204","台寶玻璃工業股份有限公司","新竹市延平路二段97號","22000000","0890817","新竹市香山區虎林里８鄰延平路２段９７號","231999,461913,740200,432000","02-AUG-20","","","","GLASSTONE,亮彩琉璃,","2019-11-22"
"12603126","竣威科技股份有限公司","新竹縣竹東鎮中興路4段830號3樓","31000000","0890821","新竹縣竹東鎮頭重里８鄰中興路４段８３０號３樓","464211,461599,,","02-AUG-20","","","","",""
"12603863","喜揚有限公司","苗栗縣公館鄉尖山村尖山71-11號1樓","0","0890822","苗栗縣公館鄉尖山村００５鄰尖山７１－１１號１樓","433113,433212,340099,452000","02-AUG-20","","","","",""
"12604096","金朋企業有限公司","新竹縣竹東鎮二重里中央路78號","0","0890824","新竹縣竹東鎮二重里３鄰中央路７８號１樓","464311,464999,,","02-AUG-20","","","","",""
"12604407","逸成有限公司","新竹縣湖口鄉波羅村八德路一段200巷20號","0","0890824","新竹縣湖口鄉波羅村１０鄰八德路１段２００巷２０號","312200,,,","02-AUG-20","","","","",""
"12604785","東穎儀器有限公司","新竹市明湖路116巷36之9號","null","0890824","新竹市東　區新光里１５鄰明湖路１１６巷３６－９號","474999,,,","02-AUG-20","","","","",""
"12606170","驊亨特殊管有限公司","新竹縣竹北市隘口里復興二路233號2樓之8","null","0890828","新竹縣竹北市隘口里７鄰復興二路２３３號２樓之８","241212,461516,,","02-AUG-20","","","","",""
"12606340","高金環保工程實業有限公司","基隆市中山區協和里協和街65巷5號","0","0890828","基隆市中山區協和里協和街６５巷５號１樓","469111,434012,469112,381114","02-AUG-20","","","","",""
"12606685","鈺鏵科技股份有限公司","苗栗縣頭份市濫坑里藤坪42之16號","10000000","0890828","苗栗縣頭份市濫坑里藤坪４２─１６號","231999,,,","02-AUG-20","","","","",""
"12606952","思達科技股份有限公司","新竹市公道五路二段101號2樓之1","354297910","0890829","新竹市東　區埔頂里２鄰公道五路二段１０１號２樓之１","277999,269911,464211,451099","02-AUG-20","","","","STAR,","2019-11-22"
"12608579","驛龍有限公司","苗栗縣頭份市流東里三鄰流東二九號","null","0890830","苗栗縣頭份市流東里３鄰流東２９號","464211,269999,,","02-AUG-20","","","","",""
"12608797","義碩智能股份有限公司","新竹縣創新一路12號6樓","157500000","0890831","新竹縣寶山鄉雙溪村新竹科學工業園區創新一路１２號６樓","272999,271100,272915,","02-AUG-20","","","","",""
"12609698","漢鋒營造有限公司","宜蘭縣羅東鎮光榮路269之6號8樓","null","0890901","宜蘭縣羅東鎮東安里光榮路２６９－６號８樓","439099,020013,381111,140199","02-AUG-20","","","","",""
"12610858","經碩精密有限公司","新竹市埔前里牛埔東路502號1樓","null","0890904","新竹市香山區８鄰牛埔東路５０２號１樓","269913,261111,293917,464999","02-AUG-20","","","","",""
"12610956","詮控科技股份有限公司","新竹市香山區埔前里埔前路231巷35號","29000000","0890904","新竹市香山區埔前里埔前路２３１巷３５號","620111,631299,269911,","02-AUG-20","","","","",""
"12611441","百里電機有限公司","新竹市香山區香村里香村路121巷35號1樓","null","0890904","新竹市香山區香村里香村路１２１巷３５號１樓","281099,432000,184200,439099","02-AUG-20","","","","",""
"12612259","鵬耘科技股份有限公司","新竹市境福里成功路95巷3號1樓","10000000","0890905","新竹市北　區境福里１９鄰成功路９５巷３號１樓","464211,469999,,","02-AUG-20","","","","",""
"12613145","敦陽資訊股份有限公司","新竹市東大路二段83號11樓之2","370000000","0890906","新竹市北　區水田里２１鄰東大路二段８３號１１樓之２","483111,464111,620111,631299","02-AUG-20","","","","",""
